regionID	constellationID	solarSystemID	solarSystemName	x	y	z	xMin	xMax	yMin	yMax	zMin	zMax	luminosity	border	fringe	corridor	hub	international	regional	constellation	security	factionID	radius	sunTypeID	securityClass
10000023	20000299	30002029	B-9C24	-2.93691779744316E+17	7.03900272337846E+16	2.22871298227415E+17	-2.93696045285183E+17	-2.93690253413792E+17	7.03900185983944E+16	7.03900303480952E+16	-2.22871584637989E+17	-2.22869694969861E+17	0.01161	1	0	0	1	0	0	1	-0.067233104457488	NULL	2895935695200	3800	J
10000023	20000299	30002030	P-2TTL	-2.99121472411605E+17	6.43456833441274E+16	2.25907682113687E+17	-2.99121805692185E+17	-2.9912074774633E+17	6.43456536271778E+16	6.4345747959561E+16	-2.2590780718692E+17	-2.2590676445057E+17	0.01329	0	0	0	1	0	0	0	-0.0990307023621378	NULL	528972927648	3798	J
10000023	20000299	30002031	7X-VKB	-2.95779059167187E+17	6.62973085086653E+16	2.19966027741033E+17	-2.95779289288142E+17	-2.95775571298044E+17	6.62971590141015E+16	6.62973183745386E+16	-2.19968141445101E+17	-2.19963818913357E+17	0.09197	0	0	1	0	0	0	0	-0.0652004839254683	NULL	2161265872176	3802	J
10000023	20000299	30002032	E-Z2ZX	-2.99542694992306E+17	5.25265620091266E+16	2.27540927500189E+17	-2.99544022591356E+17	-2.9954152272377E+17	5.25265317065426E+16	5.25265887655888E+16	-2.27541265678749E+17	-2.27538841258732E+17	0.03836	0	0	1	0	0	0	0	-0.116332502174503	NULL	1249933792960	3802	J
10000023	20000299	30002033	RORZ-H	-3.03979980902688E+17	5.82998772845487E+16	2.26340940466191E+17	-3.03983041769523E+17	-3.03976296890421E+17	5.82995755160937E+16	5.83002404884221E+16	-2.26344668162976E+17	-2.26339846767476E+17	0.2541	1	0	0	1	0	0	1	-0.127091387066797	NULL	3372439550720	3802	J
10000023	20000299	30002034	O-A6YN	-3.08516113162772E+17	6.16063772502193E+16	2.23464626457744E+17	-3.08516605346926E+17	-3.08515295411554E+17	6.16063499394306E+16	6.16064226279232E+16	-2.23466366158034E+17	-2.2346222671001E+17	0.02713	0	0	1	0	0	0	0	-0.123891988213485	NULL	2069724012192	8	J
10000023	20000300	30002035	MQ-NPY	-2.80798878690412E+17	5.53436924592881E+16	2.06858822269006E+17	-2.80801004814511E+17	-2.80791068082987E+17	5.53436582069852E+16	5.53438182867733E+16	-2.06863388926161E+17	-2.06848176601999E+17	4.509	1	0	0	1	0	0	1	-0.0291277184514623	NULL	7606162081120	3799	J
10000023	20000300	30002036	D2-HOS	-2.86140995669693E+17	5.99705601652907E+16	2.03019249258728E+17	-2.86144257641605E+17	-2.86139132962015E+17	5.99699303325223E+16	5.99709198216846E+16	-2.03019520043452E+17	-2.03018602507073E+17	0.5185	0	0	0	1	0	0	0	-0.0299489154260593	NULL	2562339795280	3803	J
10000023	20000300	30002037	Y2-6EA	-2.88220594563354E+17	5.38132311648811E+16	2.02761465983086E+17	-2.88221134649044E+17	-2.88220230477302E+17	5.38131943062709E+16	5.38132560120382E+16	-2.02764558802352E+17	-2.0276122877474E+17	0.09923	0	0	0	1	0	0	0	-0.025357034070331	NULL	1665013806016	3802	J
10000023	20000300	30002038	TFA0-U	-2.94963304579952E+17	5.43591446346693E+16	2.04274280084369E+17	-2.94968335335497E+17	-2.94962278103613E+17	5.43590499900771E+16	5.43596084746687E+16	-2.04276445874802E+17	-2.04271663541754E+17	0.499	0	0	1	0	0	0	0	-0.0292752614898645	NULL	3028615942240	3797	J
10000023	20000300	30002039	RQH-MY	-2.80975648569119E+17	5.63737606608905E+16	1.96935446242867E+17	-2.80984669803053E+17	-2.80973535761983E+17	5.63736246628985E+16	5.63737925264067E+16	-1.96937595120612E+17	-1.96931336301382E+17	0.3183	0	0	1	0	0	0	0	-0.0285058038305579	NULL	5567020534688	7	J
10000023	20000300	30002040	HPS5-C	-2.8539454240813E+17	6.63674385414954E+16	1.98123618210001E+17	-2.8539806012448E+17	-2.85393690417734E+17	6.6366752734544E+16	6.63676046475754E+16	-1.98129378440172E+17	-1.98123393431944E+17	1.248	0	1	0	0	0	0	0	-0.0353669928044011	NULL	2992504113792	3797	J
10000023	20000300	30002041	DT-TCD	-2.87849251280666E+17	5.13542829197208E+16	1.99167140212094E+17	-2.87852410823965E+17	-2.8784812757928E+17	5.13541980247042E+16	5.13545216231938E+16	-1.99168275883744E+17	-1.99166506214338E+17	0.01391	0	1	0	0	0	0	0	-0.0215288832629417	NULL	2141622342560	3800	J
10000023	20000301	30002042	KU5R-W	-3.0861236991002E+17	4.72520150129908E+16	2.29040852437706E+17	-3.0861551673985E+17	-3.08610741150712E+17	4.72519947513212E+16	4.72520541695383E+16	-2.2904182823379E+17	-2.29035382194503E+17	0.6843	1	0	1	0	0	0	1	-0.17168331258937	NULL	3223019643536	3799	J
10000023	20000301	30002043	H1-J33	-3.20174332378762E+17	3.374599939428E+16	2.29680175560517E+17	-3.20177202479324E+17	-3.20173143709407E+17	3.37458633350759E+16	3.37463279147375E+16	-2.29681269289767E+17	-2.29674981386457E+17	0.02074	0	0	1	0	0	0	0	-0.201527856523655	NULL	3143951655200	3800	J
10000023	20000301	30002044	Y-C3EQ	-3.25504472442145E+17	3.49775545795913E+16	2.20738126907351E+17	-3.25511064601496E+17	-3.25503363514843E+17	3.49774613190736E+16	3.49781089667182E+16	-2.20739565470049E+17	-2.20737773771495E+17	3.101	0	0	0	1	0	0	0	-0.14176646848959	NULL	3850543326624	3803	J
10000023	20000301	30002045	OGV-AS	-3.27965361048385E+17	2.58025957999815E+16	2.244035490701E+17	-3.27966535636173E+17	-3.27960540392148E+17	2.58024511581239E+16	2.58031894279124E+16	-2.24409090671871E+17	-2.24401993323499E+17	0.9459	0	0	1	0	0	0	0	-0.142161408225099	NULL	3548674186032	6	J
10000023	20000301	30002046	7D-0SQ	-3.22761523023301E+17	3.8532466141045E+16	2.17837241091052E+17	-3.22763095468219E+17	-3.22759081527229E+17	3.85322700116618E+16	3.85327706605799E+16	-2.17839546198247E+17	-2.17831883438315E+17	0.2573	1	0	1	0	0	1	1	-0.122181896896827	NULL	3831379965920	3802	J
10000023	20000301	30002047	UI-8ZE	-3.30175764355451E+17	2.78969193862948E+16	2.30483335257342E+17	-3.30180910066513E+17	-3.30175201232276E+17	2.78961148067955E+16	2.78970074359868E+16	-2.3048560011742E+17	-2.30482727825783E+17	0.2254	0	1	0	0	0	0	0	-0.206598003500328	NULL	2854417118880	3798	J
10000042	20000302	30002048	Bei	-1.28230200097975E+17	3.78276744376803E+16	6.52384436419246E+16	-1.28231370707327E+17	-1.2822710802933E+17	3.78271985992743E+16	3.78278545823839E+16	-6.52388600723644E+16	-6.52356097188713E+16	0.01169	1	0	0	1	0	0	1	0.56486922858172	NULL	2131338998648	3800	D1
10000042	20000302	30002049	Uttindar	-1.332521037535E+17	3.8954224471899E+16	6.01097997597296E+16	-1.33252333400818E+17	-1.33248591886705E+17	3.89540901947364E+16	3.8954233394024E+16	-6.01113788261112E+16	-6.01088668158296E+16	0.0902	0	0	1	0	0	0	0	0.504430246654044	NULL	1870757056768	3798	D1
10000042	20000302	30002050	Hagilur	-1.30025707697035E+17	1.81048283474486E+16	5.46108241586427E+16	-1.30027880560454E+17	-1.30024154790197E+17	1.810442449104E+16	1.81051169750463E+16	-5.46111648572811E+16	-5.46101162665589E+16	0.04338	1	0	0	1	0	0	1	0.362023667268045	NULL	1862885128808	3802	E
10000042	20000302	30002051	Anher	-1.15277635163967E+17	1.46032942563879E+16	4.95422267117612E+16	-1.15278284042739E+17	-1.15277149940594E+17	1.46032055201151E+16	1.46034129191684E+16	-4.95431478289889E+16	-4.95387348556531E+16	0.01031	1	0	1	0	0	0	1	0.464528356098755	NULL	2206486667932	3800	D1
10000042	20000302	30002052	Ragnarg	-1.31728636964109E+17	2.19611402707307E+16	5.9540811597002E+16	-1.31730695349309E+17	-1.31728566300764E+17	2.19611383379941E+16	2.19611964818035E+16	-5.95411406490677E+16	-5.95406308886134E+16	0.02466	0	1	0	0	0	0	0	0.389338698983139	NULL	1064524272680	7	E
10000042	20000302	30002053	Hek	-1.29897345750793E+17	4.32946698606288E+16	5.59695715545672E+16	-1.29900429582371E+17	-1.29897022688382E+17	4.32940554604163E+16	4.32947342299361E+16	-5.5970799101066E+16	-5.59688220066555E+16	0.2591	1	0	0	1	0	1	1	0.549668267074902	NULL	1703446994496	3799	D1
10000042	20000303	30002054	Hror	-1.30158483740233E+17	3.61268857326071E+16	5.21334378615036E+16	-1.30161182114436E+17	-1.3015643642951E+17	3.61267707104632E+16	3.61269736242714E+16	-5.21343484952074E+16	-5.2132537020221E+16	0.08357	1	0	0	1	0	0	1	0.511518723505453	NULL	2372842463480	3797	D1
10000042	20000303	30002055	Amo	-1.30653318748581E+17	3.21759799363792E+16	4.90797838201262E+16	-1.30656631930754E+17	-1.3064663215093E+17	3.21755979460895E+16	3.21767545655259E+16	-4.90823179485766E+16	-4.90778266037E+16	0.1248	0	0	0	1	0	0	0	0.474410701340573	NULL	4999889911936	7	D1
10000042	20000303	30002056	Resbroko	-1.31334281521589E+17	3.02084563495823E+16	4.38631338750426E+16	-1.31342468314609E+17	-1.31321833705342E+17	3.02069528178255E+16	3.02107424307599E+16	-4.38790392059067E+16	-4.38574430602404E+16	4.146	0	0	0	1	0	0	0	0.437876273308842	NULL	10798072833144	3802	E
10000042	20000303	30002057	Hadozeko	-1.29270323245344E+17	2.38075104224521E+16	4.05268856530503E+16	-1.29274367502986E+17	-1.29267484797584E+17	2.3807390338148E+16	2.38076815111164E+16	-4.05292027903286E+16	-4.05248600578735E+16	0.04156	1	0	0	1	0	0	1	0.396071220581493	NULL	3441352700736	3800	E
10000042	20000303	30002058	Ardar	-1.30985494275416E+17	2.40435665534173E+16	3.52494241625429E+16	-1.30986934166714E+17	-1.30984626152851E+17	2.40433595607298E+16	2.40436916564383E+16	-3.52499242633156E+16	-3.52489682328367E+16	0.01787	1	0	0	1	0	0	1	0.366010924486345	NULL	1154006931304	3802	E
10000042	20000303	30002059	Auner	-1.36570989859789E+17	3.15532177244469E+16	4.38341663624166E+16	-1.36571656626086E+17	-1.36567443697701E+17	3.15525907060851E+16	3.15533349419025E+16	-4.38343818903639E+16	-4.38328154994023E+16	0.01289	0	0	1	0	0	0	0	0.407541953524507	NULL	2106464192360	3800	E
10000042	20000304	30002060	Evati	-1.10756179776865E+17	-974338241385933	4.6093591897097E+16	-1.10761562118893E+17	-1.10755769738409E+17	-975256598310552	-974268278181593	-4.60961304742982E+16	-4.60929984970314E+16	0.4923	1	0	0	1	0	0	1	0.247392084054528	NULL	2896190241704	3797	E1
10000042	20000304	30002061	Ofstold	-1.09975701182771E+17	173783294823165	5.19840169933501E+16	-1.09976697934564E+17	-1.09971806314132E+17	173597644090562	174508734762162	-5.19846273582951E+16	-5.19827850983144E+16	0.5988	0	0	1	0	0	0	0	0.273964118869776	NULL	2445810215832	3799	E
10000042	20000304	30002062	Todifrauan	-1.02083589686553E+17	-1.40799697127653E+16	4.04185489946152E+16	-1.0208688268875E+17	-1.02083483512349E+17	-1.40801826031868E+16	-1.40799628480855E+16	-4.04188826573818E+16	-4.04171466762783E+16	0.2704	0	0	0	1	0	0	0	0.115854998989236	NULL	1699588200632	3799	E1
10000042	20000304	30002063	Helgatild	-9.93364983728746E+16	-1.00993258346204E+16	3.07125911646131E+16	-9.93378440741668E+16	-9.93338895115548E+16	-1.00996327375112E+16	-1.00991675279672E+16	-3.07150822973744E+16	-3.07118367845938E+16	0.1833	0	0	0	1	0	0	0	0.151897592518254	NULL	1977281305992	3797	E1
10000042	20000304	30002064	Arnstur	-9.63202942674974E+16	-1.4050983952337E+16	3.4510743390478E+16	-9.6320542584931E+16	-9.63193569893312E+16	-1.4051093952631E+16	-1.4050954804571E+16	-3.45131354380401E+16	-3.45090126665516E+16	0.03086	1	0	0	1	0	1	1	0.118168646911876	NULL	2061385744274	3798	E1
10000042	20000304	30002065	Lasleinur	-1.15405614555E+17	-52795992225095	4.81960889199916E+16	-1.1540979803203E+17	-1.15405388552573E+17	-53111052950487.1	-52779173562680.4	-4.82039216139178E+16	-4.81946889475607E+16	0.02311	0	0	0	1	0	0	0	0.237848384797854	NULL	4616333178548	3800	E1
10000042	20000304	30002066	Arnher	-1.1863462228577E+17	-2.28896291338944E+15	4.67477500650314E+16	-1.1863865117912E+17	-1.18633181546195E+17	-2.28907656528806E+15	-2.28864413401604E+15	-4.67517543853613E+16	-4.67465713746738E+16	0.2343	1	0	0	1	0	0	1	0.192099606131865	NULL	2734816462584	3802	E1
10000042	20000304	30002067	Brin	-1.03359028354902E+17	-8.91630364768E+15	2.8749612718439E+16	-1.03360812937657E+17	-1.0335695182371E+17	-8.91653321854412E+15	-8.91603512735711E+15	-2.87527579539361E+16	-2.87492932935684E+16	0.01436	0	0	1	0	0	0	0	0.154825778601984	NULL	1930556973528	3800	E1
10000042	20000305	30002068	Nakugard	-1.32010329932781E+17	4.58202360274936E+16	5.43803200035729E+16	-1.32010778367926E+17	-1.32006845402962E+17	4.58202091914651E+16	4.58204445489321E+16	-5.43809920207192E+16	-5.43785353498014E+16	1.134	1	0	0	1	0	0	1	0.520912499250419	NULL	1966482481712	3803	D1
10000042	20000305	30002069	Traun	-1.24233764787147E+17	4.75438482430197E+16	5.43679384609222E+16	-1.24236895903516E+17	-1.2423246567819E+17	4.75432361217587E+16	4.75441017710254E+16	-5.43694455438607E+16	-5.4367494242364E+16	0.09853	0	0	1	0	0	0	0	0.629520848413814	NULL	2215112662920	3802	D1
10000042	20000305	30002070	Uriok	-1.32718365835167E+17	5.5175932026887E+16	5.52246006941698E+16	-1.32720241827683E+17	-1.32715816461758E+17	5.51757591851831E+16	5.51760592221823E+16	-5.52261374762026E+16	-5.52234117173399E+16	0.0316	0	0	0	1	0	0	0	0.503239823034684	NULL	2212682962880	3798	D1
10000042	20000305	30002071	Barkrik	-1.27442975291922E+17	4.57033485791032E+16	4.94889228099696E+16	-1.27442977246922E+17	-1.27435263543429E+17	4.57033466241032E+16	4.57035077031516E+16	-4.95067319749155E+16	-4.94889208549696E+16	12.02	0	0	0	1	0	0	0	0.562379764965565	NULL	8905559972936	3801	D1
10000042	20000305	30002072	Inder	-1.34157876496214E+17	5.28872771808205E+16	5.81785880995006E+16	-1.34160673508233E+17	-1.34157072781696E+17	5.28871856305624E+16	5.28875936664512E+16	-5.81801761791226E+16	-5.81761868190543E+16	0.01424	0	0	0	1	0	0	0	0.510338256251543	NULL	1994680034156	3800	D1
10000042	20000305	30002073	Tvink	-1.35008031614316E+17	4.12874152598135E+16	5.25442321377829E+16	-1.35010098522597E+17	-1.35007899397556E+17	4.12873461775629E+16	4.1287419678932E+16	-5.25443989691238E+16	-5.25425858552452E+16	0.04179	0	0	0	1	0	0	0	0.476866758109894	NULL	1099562520368	3802	D1
10000042	20000305	30002074	Lanngisi	-1.38043150126235E+17	4.20993512226085E+16	5.55685618603786E+16	-1.38043664852552E+17	-1.38041492000541E+17	4.20992555679902E+16	4.20996593664545E+16	-5.55697685361806E+16	-5.55680737195199E+16	0.03956	0	0	0	1	0	0	0	0.461206307158437	NULL	1086426005520	3802	D1
10000042	20000305	30002075	Hjoramold	-1.29667562564907E+17	5.93464777227542E+16	5.38519010725753E+16	-1.29670887734834E+17	-1.29663682306512E+17	5.934603652989E+16	5.93468557992433E+16	-5.38548498070546E+16	-5.38480230430542E+16	0.07199	0	0	1	0	0	0	0	0.509212122403958	NULL	3602714161080	8	D1
10000042	20000306	30002076	Dudreda	-1.30203625240753E+17	1.25536998996611E+16	4.80910738697367E+16	-1.3020611278781E+17	-1.30202774117363E+17	1.25536306530436E+16	1.25539017539943E+16	-4.80949199672836E+16	-4.80908835751296E+16	0.3384	1	0	0	1	0	0	1	0.292149243444983	NULL	2018196076984	6	E
10000042	20000306	30002077	Hakisalki	-1.3512896316347E+17	6.98363894187819E+15	4.7313699857318E+16	-1.35129913929688E+17	-1.35125859307171E+17	6.98345010038525E+15	6.9842554270866E+15	-4.73155282820551E+16	-4.7310347474149E+16	0.3387	0	0	1	0	0	0	0	0.211785160555736	NULL	2590403953052	6	E1
10000042	20000306	30002078	Arwa	-1.39331463244605E+17	-2.47410500737861E+15	4.32461718328591E+16	-1.39332656503581E+17	-1.39329982877524E+17	-2.47421615549408E+15	-2.47396215240774E+15	-4.32520868222515E+16	-4.32459409441909E+16	0.3324	0	0	0	1	0	0	0	0.127309941694151	NULL	3072939030296	6	E1
10000042	20000306	30002079	Krirald	-1.43041070520313E+17	2.01540335132781E+15	4.34051860056528E+16	-1.43049886646784E+17	-1.43035631614367E+17	2.01464764032979E+15	2.01662827483134E+15	-4.34104868860607E+16	-4.34011624698365E+16	2.077	0	0	0	1	0	0	0	0.164743881450847	NULL	7127516208640	3801	E1
10000042	20000306	30002080	Arifsdald	-1.39118012218445E+17	-7.66156709508692E+15	4.01482922160332E+16	-1.39125314907903E+17	-1.39110250590478E+17	-7.66205705922232E+15	-7.66110514501332E+15	-4.01605322306372E+16	-4.01447706985384E+16	0.04922	0	0	0	1	0	0	0	0.0927691122545259	NULL	7880766049372	3800	E1
10000042	20000306	30002081	Ansen	-1.45792318441954E+17	-2.41882431822308E+15	4.14767956893606E+16	-1.45793015874349E+17	-1.4579220415349E+17	-2.41882899941236E+15	-2.4187961202806E+15	-4.14774913113701E+16	-4.14767545559106E+16	0.02662	0	0	0	1	0	0	0	0.136379871966788	NULL	405860429536	6	E1
10000042	20000307	30002082	Floseswin	-1.30691191702281E+17	2.94518221116704E+16	3.44294577908026E+16	-1.30693456127734E+17	-1.30688266250425E+17	2.94517478734157E+16	2.94519180736468E+16	-3.44319344506119E+16	-3.44281639682115E+16	0.06775	1	0	0	1	0	0	1	0.402952068704324	NULL	2594938654376	8	E
10000042	20000307	30002083	Uisper	-1.29485613478826E+17	2.85173672488596E+16	3.07094884221243E+16	-1.29485972534719E+17	-1.29481879933105E+17	2.85168820831397E+16	2.85174139061219E+16	-3.07098806844713E+16	-3.0707612003031E+16	1.688	0	0	0	1	0	0	0	0.392681335480766	NULL	2046300807064	3796	E
10000042	20000307	30002084	Aset	-1.37019962398125E+17	2.94667498923588E+16	2.91506720711775E+16	-1.37021302844581E+17	-1.37019064392359E+17	2.94666942962317E+16	2.94668328688686E+16	-2.91512152212081E+16	-2.91500762808101E+16	0.01377	0	0	0	1	0	0	0	0.355243976346207	NULL	1119226111408	3798	E
10000042	20000307	30002085	Eytjangard	-1.41007172245778E+17	3.03288391659649E+16	2.81013252998824E+16	-1.41013361656943E+17	-1.41006091537967E+17	3.03280976617417E+16	3.032896755007E+16	-2.81021012004398E+16	-2.80989558185014E+16	0.2729	0	0	0	1	0	0	0	0.361597523689222	NULL	3635059487752	3802	E
10000042	20000307	30002086	Turnur	-1.3040742410791E+17	3.24629236523184E+16	2.58974327860892E+16	-1.30409543006369E+17	-1.30398950520635E+17	3.2461306333141E+16	3.24633280988218E+16	-2.58988495262922E+16	-2.58908911001596E+16	1.906	0	0	0	1	0	0	0	0.387434219905184	NULL	5296242867168	3801	E
10000042	20000307	30002087	Isbrabata	-1.39115275478234E+17	3.38119517581643E+16	2.40606294687695E+16	-1.39118704644268E+17	-1.39114821569784E+17	3.38119313569497E+16	3.38121058881894E+16	-2.40630993531509E+16	-2.40592851445868E+16	0.1294	0	0	0	1	0	0	0	0.35519455912258	NULL	1941537241824	6	E
10000042	20000307	30002088	Vimeini	-1.40524902700967E+17	3.83695337717732E+16	2.0688489119146E+16	-1.40526704164123E+17	-1.40521924770595E+17	3.83691882125222E+16	3.83701133734188E+16	-2.06885292752398E+16	-2.06841998805945E+16	0.4349	0	0	1	0	0	0	0	0.353285144008109	NULL	2389696763960	6	E
10000042	20000307	30002089	Avenod	-1.44326485048203E+17	2.9430214186343E+16	3.2166979172245E+16	-1.44326513542487E+17	-1.44324867088682E+17	2.94300085220205E+16	2.94302178084569E+16	-3.21697890023896E+16	-3.21621885758504E+16	1.348	1	0	0	1	1	1	1	0.385904622093975	NULL	3800213269614	10	E
10000042	20000308	30002090	Frerstorn	-1.32160644655696E+17	2.02857804122794E+16	2.76596838411339E+16	-1.32161616898716E+17	-1.32159064749134E+17	2.0285617425017E+16	2.028588089225E+16	-2.76614246370434E+16	-2.7659541844641E+16	0.03949	1	0	0	1	0	0	1	0.30609419870664	NULL	1276074790984	3802	E
10000042	20000308	30002091	Ontorn	-1.30631586676848E+17	2.27265720906897E+16	2.35873793957543E+16	-1.30634723754928E+17	-1.30623690571086E+17	2.27262001170873E+16	2.2727508360894E+16	-2.35884602514813E+16	-2.35855319191327E+16	0.1407	0	0	0	1	0	0	0	0.321812998731719	NULL	5516591920616	7	E
10000042	20000308	30002092	Sirekur	-1.34336323731665E+17	2.36042487886406E+16	2.40588344025896E+16	-1.34348710026909E+17	-1.34331174202671E+17	2.36042423844256E+16	2.36042514718027E+16	-2.4062856102557E+16	-2.40501914372149E+16	3.826	0	0	0	1	0	0	0	0.311342102856222	NULL	8767912119240	3799	E
10000042	20000308	30002093	Gebuladi	-1.30296027008725E+17	1.52432537268847E+16	2.36498903687254E+16	-1.30296594261173E+17	-1.30292006713195E+17	1.52424831504422E+16	1.52433624535178E+16	-2.36511496794254E+16	-2.36474725025441E+16	0.156	0	0	0	1	0	0	0	0.263331754072794	NULL	2293773988824	6	E
10000042	20000308	30002094	Ebolfer	-1.34671986395386E+17	1.54619570690085E+16	2.51482648547458E+16	-1.3467496457943E+17	-1.3467185189848E+17	1.54619307367031E+16	1.54625401120482E+16	-2.5148627590445E+16	-2.51466764990455E+16	0.103	0	0	0	1	0	0	0	0.252911448296854	NULL	1556340474800	3802	E
10000042	20000308	30002095	Eszur	-1.34596269915168E+17	1.20109887602606E+16	1.93941636324044E+16	-1.34596600668069E+17	-1.34595723230038E+17	1.20109382765034E+16	1.20110193068685E+16	-1.93949709436538E+16	-1.93936737355982E+16	0.01754	0	0	0	1	0	0	0	0.212796293381666	NULL	648604027806	3799	E1
10000042	20000308	30002096	Hofjaldgund	-1.32043862357941E+17	1.90087528131396E+16	1.45981109378719E+16	-1.3204397351913E+17	-1.3203542019205E+17	1.90080333921696E+16	1.90087623399765E+16	-1.45994337146059E+16	-1.45962679279751E+16	0.02059	1	0	1	0	0	1	1	0.265825190145965	NULL	4276663539616	3800	E
10000042	20000309	30002097	Klogori	-1.2863763598202E+17	1.44356285793752E+16	3.68353173213032E+16	-1.28638736410973E+17	-1.28637478380395E+17	1.44355529605228E+16	1.44356394128455E+16	-3.68359462596459E+16	-3.68352508249618E+16	0.01415	1	0	1	0	0	0	1	0.298558007040742	NULL	629015288896	3798	E
10000042	20000309	30002098	Orfrold	-1.28969487808318E+17	7.85154742185812E+15	3.63337802422323E+16	-1.2897015277325E+17	-1.28968682521552E+17	7.85141508158137E+15	7.85170768933134E+15	-3.63354481559407E+16	-3.63312125435143E+16	0.02413	0	0	1	0	0	0	0	0.228673658511228	NULL	2117806213180	7	E1
10000042	20000309	30002099	Egmar	-1.25819455633148E+17	9.10631156256875E+15	3.35529983318696E+16	-1.25819963252971E+17	-1.25817853309398E+17	9.10630926559071E+15	9.10631230626636E+15	-3.35537979552921E+16	-3.35502134695089E+16	0.3156	1	0	0	1	0	0	1	0.252871671481953	NULL	1792242891576	3801	E
10000042	20000309	30002100	Taff	-1.31054236482172E+17	2.05262641595109E+15	2.75398190320112E+16	-1.31054738645346E+17	-1.31052356361488E+17	2.05261629172896E+15	2.05266398606734E+15	-2.75424035313362E+16	-2.75327392119247E+16	0.2261	0	0	0	1	0	0	0	0.154255674060006	NULL	4832159705752	3798	E1
10000042	20000309	30002101	Ualkin	-1.3686183472322E+17	3.49146024854354E+15	2.16017768622728E+16	-1.36863420043343E+17	-1.36861550748288E+17	3.49126636628665E+15	3.49149498982475E+15	-2.16034381991358E+16	-2.16011824009382E+16	0.08334	0	0	1	0	0	0	0	0.150120016682473	NULL	1127899098786	3797	E1
10000042	20000309	30002102	Gukarla	-1.39339658751804E+17	-416693118486476	2.13367673416428E+16	-1.39341911740711E+17	-1.39339109499651E+17	-416706565630351	-416638234500218	-2.13389894466853E+16	-2.13337550968878E+16	0.5453	0	0	1	0	0	0	0	0.124562880155755	NULL	2617174898754	3797	E1
10000025	20000310	30002103	NS2L-4	-3.17896543279434E+15	-1.21683314498043E+16	-2.13260616846092E+17	-3.1791396762611E+15	-3.17764639981034E+15	-1.21683990611419E+16	-1.21683225043459E+16	2.13260272794549E+17	2.13264190452527E+17	0.01418	1	0	1	0	0	0	1	-0.57643384189138	NULL	1958828989488	3800	I4
10000025	20000310	30002104	QI-S9W	1.36657616517109E+16	-1.71002046210239E+16	-2.19326586909187E+17	1.36650833908656E+16	1.36660655868169E+16	-1.71002624223763E+16	-1.71000756321053E+16	2.19326420363638E+17	2.19328980289088E+17	0.01979	1	0	0	1	0	0	1	-0.341910425601886	NULL	1279962725152	7	I1
10000025	20000310	30002105	B-S347	3.63519272395247E+15	-1.3038415067234E+16	-2.14007158389508E+17	3.63301076130593E+15	3.63527249529744E+15	-1.30384266876055E+16	-1.30380972788479E+16	2.1400322392261E+17	2.1400842706192E+17	0.1366	0	0	0	1	0	0	0	-0.581030440956624	NULL	2601569655008	6	I4
10000025	20000310	30002106	PPFB-U	1.37726756835838E+16	-3.69361468773338E+16	-2.23379037113274E+17	1.37717508269499E+16	1.37729267382057E+16	-3.69361490809235E+16	-3.69361387602703E+16	2.2337040255453E+17	2.23381853295753E+17	1.703	0	1	0	0	0	0	0	-0.0741661861609725	NULL	5725370611504	3799	I
10000025	20000310	30002107	AF0-V5	9.93064273358552E+15	-5.65742174047399E+15	-2.21257622005402E+17	9.92965216266206E+15	9.9354002658267E+15	-5.65818763420357E+15	-5.65726227283567E+15	2.21255133623081E+17	2.21258166443739E+17	0.8978	0	1	0	0	0	0	0	-0.398749801550923	NULL	2874051582323	3801	I2
10000025	20000310	30002108	B-A587	1.80093326004662E+16	-2.37846218860344E+16	-2.16926421563742E+17	1.80091910505004E+16	1.80116442859084E+16	-2.37847376534825E+16	-2.37846147959998E+16	2.16925947249168E+17	2.16928604707828E+17	0.06255	0	0	1	0	0	0	0	-0.233449271089133	NULL	1328729330288	7	I
10000025	20000311	30002109	Y19P-1	5.33714468250974E+15	9.7519579878227E+15	-2.27016223767581E+17	5.33633755608831E+15	5.33887698073513E+15	9.75186552843889E+15	9.75215642858831E+15	2.27012706274459E+17	2.27016929518575E+17	0.08302	0	0	0	1	0	0	0	-0.171217859348419	NULL	2111622058176	3798	I
10000025	20000311	30002110	B9E-H6	2.18892136750436E+15	4.18898794899598E+15	-2.18202316355716E+17	2.18890669368419E+15	2.19375692063862E+15	4.18898520464211E+15	4.18989157332316E+15	2.18200293550637E+17	2.18204384727942E+17	0.418	1	0	0	1	0	0	1	-0.365429038850063	NULL	2425113477216.63	6	I2
10000025	20000311	30002111	SPBS-6	8.80713085313147E+15	8.23671414946185E+15	-2.30006186065235E+17	8.8043771390294E+15	8.80879875788446E+15	8.23616357523438E+15	8.23704762693037E+15	2.30001446311726E+17	2.30006494416573E+17	0.6782	0	0	0	1	0	0	0	-0.181780196281097	NULL	2524052423632	3799	I
10000025	20000311	30002112	JDAS-0	-149878399698404	437372406510690	-2.24597224941192E+17	-150405480512281	-148377783357406	437249943845387	437415419937738	2.24596716942298E+17	2.24599116739577E+17	0.02194	0	0	0	1	0	0	0	-0.293115686874973	NULL	1199898639216	7	I1
